time,steps,distance,calories
1726638480,38,22,1.52
1726638420,19,14,1.0
1726638120,10,7,1.0
1726637220,37,26,2.0
1726637160,21,12,0.84
1726636740,5,4,1.0
1726625040,7,5,1.0
1726624980,6,5,1.0
1726613760,11,8,1.0
1726613640,19,14,1.0
1726609620,3,2,0.0
1726598520,22,13,0.88
1726598280,8,4,0.32
1726598220,16,9,0.64
1726597680,16,9,0.64
1726597560,15,9,0.59999996
1726597380,15,9,0.59999996
1726597260,10,6,0.39999998
1726596960,15,9,0.59999996
1726596660,11,6,0.44
1726596600,27,16,1.0799999
1726596540,13,7,0.52
1726596000,32,19,1.28
1726600860,7,4,0.0
1726599180,3,2,0.0
1726598640,6,4,0.0
1726598580,26,18,0.0
1726598460,3,2,0.0
1726597740,29,20,0.0
1726597620,3,2,0.0
1726597560,5,3,0.0
1726596780,8,5,0.0
1726596720,10,6,0.0
1726596600,12,8,0.0
1726596060,44,30,1.0
1726596000,14,9,0.0
1726595940,6,3,0.24
1726595460,5,3,0.0
1726595400,95,66,3.0
1726595400,12,7,0.48
1726595340,83,49,3.32
1726595340,31,21,0.0
1726595280,48,28,1.92
1726594260,69,48,2.0
1726594200,34,23,1.0
1726594200,61,36,2.44
1726594140,32,19,1.28
1726593840,39,27,1.0
1726593780,79,55,2.0
1726593780,37,22,1.48
1726593720,87,52,3.48
1726593720,50,34,1.0
1726593660,40,24,1.5999999
1726593660,61,42,1.0
1726593600,55,33,2.2
1726593600,88,61,2.0
1726593540,91,63,2.0
1726593540,79,47,3.1599998
1726593480,64,44,2.0
1726593480,89,53,3.56
1726593420,87,60,2.0
1726593420,70,42,2.8
1726593360,79,47,3.1599998
1726593360,43,29,1.0
1726593300,44,26,1.76
1726593240,13,9,0.0
1726593180,100,69,3.0
1726593180,18,10,0.71999997
1726593120,17,11,0.0
1726593120,102,61,4.08
1726593060,18,10,0.71999997
1726590600,52,36,1.0
1726590540,106,73,3.0
1726590540,36,21,1.4399999
1726590480,111,77,3.0
1726590480,110,66,4.4
1726590420,107,74,3.0
1726590420,110,66,4.4
1726590360,106,63,4.24
1726590360,19,13,0.0
1726590300,17,10,0.68
1726590300,27,18,0.0
1726590240,42,25,1.68
1726589700,23,16,0.0
1726589640,36,21,1.4399999
1726589640,48,33,1.0
1726589580,8,5,0.0
1726589580,62,37,2.48
1726589520,6,4,0.0
1726589520,4,2,0.16
1726589460,28,16,1.12
1726587540,66,45,2.0
1726587480,75,45,3.0
1726587480,9,6,0.0
1726587420,8,4,0.32
1726587420,7,4,0.0
1726586700,13,9,0.0
1726586580,13,7,0.52
1726577340,9,6,0.0
1726573860,69,49,2.0
1726573800,66,46,3.0
1726573800,65,39,2.6
1726573740,1,1,1.0
1726573740,63,37,2.52
1726573680,43,30,2.0
1726573620,23,17,1.0
1726573620,31,18,1.24
1726573560,65,46,3.0
1726573560,27,16,1.0799999
1726573500,31,18,1.24
1726573500,45,32,2.0
1726573440,60,42,2.0
1726573440,17,10,0.68
1726573380,53,31,2.12
1726573380,65,46,3.0
1726573320,64,45,3.0
1726573320,42,25,1.68
1726573260,105,74,4.0
1726573260,53,31,2.12
1726573200,103,61,4.12
1726573200,9,7,1.0
1726573140,23,13,0.91999996
1726571820,39,28,2.0
1726571760,25,18,1.0
1726571700,15,9,0.59999996
1726564920,25,18,1.0
1726564800,15,11,1.0
1726564740,17,12,1.0
1726564080,3,3,1.0
1726564020,11,8,1.0
1726556220,9,7,1.0
1726556160,9,7,1.0
1726556100,58,41,2.0
1726556100,9,5,0.35999998
1726556040,62,37,2.48
1726554540,5,4,1.0
1726554420,31,18,1.24
1726554420,48,34,2.0
1726554360,39,23,1.56
1726554360,28,20,1.0
1726554300,18,10,0.71999997
1726554120,15,9,0.59999996
1726554060,21,15,1.0
1726553700,13,10,1.0
1726553520,2,2,1.0
1726553460,18,13,1.0
1726553340,16,12,1.0
1726553280,24,17,1.0
1726553160,19,14,1.0
1726552980,6,5,1.0
1726552860,11,8,1.0
1726552440,24,17,1.0
1726550820,12,9,1.0
1726517280,9,6,0.0
1726515960,12,8,0.0
1726513500,20,13,1.0
1726513440,12,7,0.48
1726513440,21,14,1.0
1726513380,16,10,1.0
1726513320,8,5,0.0
1726512900,6,4,0.0
1726512780,7,4,0.0
1726512420,6,4,0.0
1726512120,7,4,0.0
1726511760,13,7,0.52
1726511700,7,4,0.0
1726510680,3,2,0.0
1726510200,11,7,0.0
1726510140,11,6,0.44
1726509840,21,14,1.0
1726509780,35,21,1.4
1726507320,18,12,1.0
1726507260,25,15,1.0
1726507260,34,22,2.0
1726507200,23,13,0.91999996
1726507200,9,6,0.0
1726507140,14,9,0.0
1726506840,6,4,0.0
1726506600,15,10,0.0
1726506480,22,14,1.0
1726506420,8,5,0.0
1726506360,21,12,0.84
1726506300,28,16,1.12
1726506120,8,5,0.0
1726504800,17,11,1.0
1726504140,11,7,0.0
1726503060,8,5,0.0
1726503000,7,4,0.0
1726502880,35,23,2.0
1726502820,20,13,1.0
1726502820,44,26,1.76
1726502760,40,24,1.5999999
1726502220,6,4,0.0
1726501020,7,4,0.0
1726500720,80,53,5.0
1726500660,90,54,3.6
1726496820,10,6,0.0
1726496700,11,6,0.44
1726496280,7,4,0.0
1726496100,7,4,0.0
1726488660,10,6,0.0
1726488480,10,6,1.0
1726488420,14,9,1.0
1726487340,11,7,1.0
1726479540,1,0,1.0
1726479480,17,12,2.0
1726469880,2,1,0.08
1726469820,98,58,3.9199998
1726468380,36,21,1.4399999
1726468320,15,9,0.59999996
1726471740,9,7,1.0
1726470060,7,5,1.0
1726469940,14,10,1.0
1726469880,85,58,6.0
1726468440,54,37,4.0
1726468380,12,9,1.0
1726468320,1,1,1.0
1726468260,18,13,2.0
1726468140,15,11,1.0
1726468080,36,25,3.0
1726468020,14,10,1.0
1726467840,9,7,1.0
1726467780,15,11,1.0
1726467720,16,11,2.0
1726467660,14,10,1.0
1726467600,1,1,1.0
1726467540,26,18,2.0
1726467360,6,5,1.0
1726467240,8,6,1.0
1726466820,10,7,1.0
1726466580,6,5,1.0
1726466400,16,11,2.0
1726466340,6,5,1.0
1726466220,8,6,1.0
1726466100,40,27,3.0
1726465860,6,5,1.0
1726436400,14,8,0.56
1726436340,6,3,0.24
1726433340,12,7,0.48
1726430820,28,16,1.12
1726430760,24,14,0.96
1726430580,12,7,0.48
1726430460,49,29,1.9599999
1726430400,56,33,2.24
1726436580,1,0,0.0
1726436520,4,2,0.0
1726436460,7,4,0.0
1726436400,15,10,0.0
1726435740,7,4,0.0
1726435680,6,4,0.0
1726435440,10,7,0.0
1726434720,43,30,1.0
1726433640,6,4,0.0
1726433460,18,12,0.0
1726430520,55,39,1.0
1726430460,46,32,1.0
1726429800,11,7,0.0
1726429200,3,2,0.0
1726429020,12,7,0.48
1726423860,6,4,0.0
1726423800,9,5,0.35999998
1726423800,37,26,1.0
1726423740,18,10,0.71999997
1726423620,6,4,0.0
1726423560,7,4,0.0
1726423500,8,5,0.0
1726423440,26,18,0.0
1726423380,23,13,0.91999996
1726422900,5,3,0.0
1726422840,17,10,0.68
1726422480,6,4,0.0
1726422240,54,38,1.0
1726422180,36,21,1.4399999
1726422180,110,78,3.0
1726422120,103,61,4.12
1726422120,97,68,3.0
1726422060,112,79,3.0
1726422060,104,62,4.16
1726422000,95,67,3.0
1726422000,105,63,4.2
1726421940,98,58,3.9199998
1726421940,85,60,2.0
1726421880,88,51,3.52
1726421820,15,10,0.0
1726421760,9,5,0.35999998
1726421760,48,34,1.0
1726421700,44,26,1.76
1726421640,21,14,0.0
1726421580,44,31,1.0
1726421520,46,27,1.8399999
1726420560,16,11,0.0
1726420380,14,8,0.56
1726419840,90,63,2.0
1726419780,67,40,2.6799998
1726419780,98,69,3.0
1726419720,102,61,4.08
1726419720,95,67,3.0
1726419660,114,68,4.56
1726419660,98,69,3.0
1726419600,93,55,3.72
1726419600,84,59,2.0
1726419540,94,66,3.0
1726419540,79,47,3.1599998
1726419480,90,54,3.6
1726419480,95,67,3.0
1726419420,110,66,4.4
1726419420,96,68,3.0
1726419360,102,61,4.08
1726419360,104,73,3.0
1726419300,41,29,1.0
1726419300,113,67,4.52
1726419240,60,36,2.3999999
1726419060,5,3,0.19999999
1726418700,10,6,0.39999998
1726418460,5,3,0.19999999
1726417800,19,11,0.76
1726417320,18,12,0.0
1726417080,45,31,1.0
1726417020,66,39,2.6399999
1726417020,107,76,3.0
1726416960,108,64,4.3199997
1726416960,70,49,2.0
1726416900,62,37,2.48
1726416900,11,7,0.0
1726416840,73,51,2.0
1726416780,10,7,0.0
1726416780,78,46,3.12
1726416720,7,4,0.28
1726416600,69,49,2.0
1726416540,47,33,1.0
1726416540,73,43,2.9199998
1726416480,101,71,3.0
1726416480,55,33,2.2
1726416420,99,59,3.9599998
1726416420,32,22,1.0
1726416360,1,0,0.0
1726416360,59,35,2.36
1726416300,7,4,0.0
1726416300,34,20,1.36
1726415160,14,8,0.56
1726414080,11,6,0.44
1726414080,8,5,0.0
1726414020,32,19,1.28
1726412820,13,7,0.52
1726412760,27,16,1.0799999
1726412100,3,2,0.0
1726410300,34,24,1.0
1726410240,106,75,3.0
1726410240,35,21,1.4
1726410180,47,33,1.0
1726410180,114,68,4.56
1726410120,47,28,1.88
1726409700,7,4,0.0
1726409640,11,6,0.44
1726409580,47,33,1.0
1726409520,42,25,1.68
1726409520,52,36,1.0
1726409460,109,65,4.36
1726409460,75,53,2.0
1726409400,61,36,2.44
1726409400,101,71,3.0
1726409340,107,64,4.2799997
1726409340,42,29,1.0
1726409280,26,15,1.04
1726408860,18,12,0.0
1726408800,104,73,3.0
1726408800,27,15,1.08
1726408740,93,55,3.72
1726408740,105,74,3.0
1726408680,100,60,4.0
1726408680,90,63,2.0
1726408620,83,58,2.0
1726408620,81,48,3.24
1726408560,65,46,2.0
1726408560,95,57,3.8
1726408500,98,58,3.9199998
1726408500,10,7,0.0
1726408440,34,20,1.36
1726408440,15,10,0.0
1726408380,8,4,0.32
1726408320,13,9,0.0
1726408260,21,14,0.0
1726408200,6,4,0.0
1726408200,3,1,0.12
1726408140,24,14,0.96
1726408020,12,8,0.0
1726407900,11,7,0.0
1726407660,29,17,1.16
1726407420,9,6,0.0
1726407240,23,13,0.91999996
1726407120,12,7,0.48
1726405980,1,0,0.0
1726405920,11,7,0.0
1726405440,10,6,0.39999998
1726405260,1,0,0.0
1726405200,5,3,0.0
1726405140,13,7,0.52
1726405080,16,11,0.0
1726404660,6,4,0.0
1726404540,16,11,0.0
1726404240,9,6,0.0
1726404180,36,25,1.0
1726404120,21,12,0.84
1726404120,86,61,2.0
1726404060,88,52,3.52
1726404060,86,61,2.0
1726404000,24,17,0.0
1726404000,100,60,4.0
1726403940,54,32,2.1599998
1726403940,23,16,0.0
1726403880,39,27,1.0
1726403820,16,9,0.64
1726403160,5,3,0.0
1726403100,3,1,0.12
1726403100,4,2,0.0
1726403040,3,1,0.12
1726403040,85,60,2.0
1726402980,78,46,3.12
1726402980,100,71,3.0
1726402920,108,64,4.3199997
1726402920,95,67,3.0
1726402860,56,39,1.0
1726402860,89,53,3.56
1726402800,81,57,2.0
1726402800,83,49,3.32
1726402740,6,4,0.0
1726402740,104,62,4.16
1726402680,20,12,0.79999995
1726402620,47,28,1.88
1726402500,48,34,1.0
1726402440,13,9,0.0
1726402440,32,19,1.28
1726402380,39,23,1.56
1726400340,5,3,0.0
1726400280,25,17,0.0
1726400100,14,9,0.0
1726399800,12,8,0.0
1726399680,21,14,0.0
1726399620,44,31,1.0
1726399560,6,4,0.0
1726399380,40,28,1.0
1726399320,30,21,0.0
1726398960,9,6,0.0
1726398900,9,6,0.0
1726398480,11,7,0.0
1726398360,19,13,0.0
1726397940,90,63,2.0
1726397880,62,44,1.0
1726397820,5,3,0.0
1726397460,15,10,0.0
1726397400,16,11,0.0
1726397340,3,3,0.0
1726396860,7,5,0.0
1726396560,6,5,0.0
1726396260,12,7,0.48
1726396140,6,5,0.0
1726396020,26,19,0.0
1726395900,19,14,0.0
1726395780,38,28,1.0
1726395720,41,24,1.64
1726395720,96,69,3.0
1726395660,104,74,3.0
1726395660,95,57,3.8
1726395600,113,81,3.0
1726395600,103,61,4.12
1726395540,72,52,2.0
1726395540,109,65,4.36
1726395480,110,66,4.4
1726395420,6,3,0.24
1726395420,5,4,0.0
1726395360,7,5,0.0
1726395300,8,6,0.0
1726395240,20,12,0.79999995
1726395060,27,20,0.0
1726395060,23,13,0.91999996
1726395000,1,1,0.0
1726395000,37,22,1.48
1726394940,10,8,0.0
1726394880,64,38,2.56
1726394700,5,4,0.0
1726394640,61,36,2.44
1726394640,1,1,0.0
1726394580,6,5,0.0
1726393200,28,16,1.12
1726393140,54,31,2.1599998
1726393080,83,49,3.32
1726393020,106,63,4.24
1726392960,121,72,4.8399997
1726392900,4,2,0.16
1726392840,42,25,1.68
1726392780,80,48,3.1999998
1726392720,84,50,3.36
1726392660,95,56,3.7999997
1726392600,84,50,3.36
1726392540,72,43,2.8799999
1726392480,70,42,2.8
1726392420,41,24,1.64
1726392360,89,53,3.56
1726392300,72,43,2.8799999
1726392240,30,18,1.1999999
1726392180,69,41,2.76
1726392120,50,30,2.0
1726392060,7,4,0.28
1726392000,9,5,0.35999998
1726391700,19,11,0.76
1726391160,46,27,1.8399999
1726391100,55,33,2.2
1726391040,31,18,1.24
1726390680,2,1,0.08
1726390620,32,19,1.28
1726390560,25,15,1.0
1726390440,47,28,1.88
1726390320,87,52,3.48
1726390260,35,21,1.4
1726389600,17,10,0.68
1726389540,80,48,3.1999998
1726389480,24,14,0.96
1726389420,13,7,0.52
1726389360,96,57,3.84
1726389300,73,43,2.9199998
1726389240,78,46,3.12
1726389180,33,19,1.3199999
1726389120,73,43,2.9199998
1726389060,95,57,3.8
1726389000,85,51,3.3999999
1726388940,64,37,2.56
1726388880,89,53,3.56
1726388820,38,22,1.52
1726388760,31,18,1.24
1726388700,26,15,1.04
1726388640,73,43,2.9199998
1726388580,56,33,2.24
1726388520,87,52,3.48
1726388460,38,22,1.52
1726388400,116,69,4.64
1726388340,113,67,4.52
1726388280,106,63,4.24
1726388220,109,65,4.36
1726388160,113,67,4.52
1726388100,114,68,4.56
1726388040,96,57,3.84
1726387980,8,4,0.32
1726394280,13,10,0.0
1726393260,32,23,1.0
1726393200,44,32,1.0
1726393140,88,63,2.0
1726393080,97,69,3.0
1726393020,100,72,3.0
1726392900,20,15,0.0
1726392840,65,47,3.0
1726392780,88,63,3.0
1726392720,124,89,4.0
1726392660,73,52,3.0
1726392600,82,59,3.0
1726392540,50,36,2.0
1726392480,59,42,2.0
1726392420,28,20,1.0
1726392360,58,42,2.0
1726392300,51,37,2.0
1726392240,100,72,4.0
1726392180,10,8,1.0
1726391880,3,3,1.0
1726391640,7,5,1.0
1726391220,51,37,2.0
1726391160,33,24,2.0
1726391100,23,17,1.0
1726390740,3,3,1.0
1726390680,13,10,1.0
1726390500,40,29,2.0
1726390440,1,1,1.0
1726390380,95,68,4.0
1726390320,18,13,1.0
1726389660,15,11,1.0
1726389600,79,57,3.0
1726389540,27,20,1.0
1726389480,18,13,1.0
1726389420,99,71,4.0
1726389360,72,52,3.0
1726389300,90,64,3.0
1726389240,44,32,2.0
1726389180,44,32,2.0
1726389120,95,68,4.0
1726389060,87,62,3.0
1726389000,66,47,3.0
1726388940,99,71,4.0
1726388880,39,28,2.0
1726388820,27,20,1.0
1726388760,11,8,1.0
1726388700,98,70,4.0
1726388640,9,7,1.0
1726388580,74,53,3.0
1726388520,56,40,2.0
1726388460,115,82,4.0
1726388400,110,79,4.0
1726388340,110,79,4.0
1726388280,108,77,4.0
1726388220,116,83,4.0
1726388160,115,82,4.0
1726388100,36,26,2.0
1726387500,3,3,1.0
1726387440,9,7,1.0
1726386840,5,4,1.0
1726386480,7,5,1.0
1726386360,14,10,1.0
1726386180,79,57,3.0
1726386120,80,48,3.1999998
1726386060,17,13,1.0
1726385820,20,15,1.0
1726385760,16,9,0.64
1726385460,12,9,1.0
1726385280,9,7,1.0
1726385220,44,32,2.0
1726385100,21,15,1.0
1726385040,5,4,1.0
1726385040,24,14,0.96
1726384980,9,7,1.0
1726384980,8,4,0.32
1726384800,16,12,1.0
1726384740,10,8,1.0
1726384200,39,28,2.0
1726383360,19,14,1.0
1726383240,18,13,1.0
1726383180,11,8,1.0
1726382940,34,25,2.0
1726382880,10,8,1.0
1726382520,8,6,1.0
1726382400,9,7,1.0
1726381560,9,7,1.0
1726357740,10,8,1.0
1726357680,4,3,1.0
1726357560,8,6,1.0
1726357260,24,18,1.0
1726357200,6,5,1.0
1726356960,22,16,1.0
1726356900,3,3,1.0
1726356840,20,15,1.0
1726356780,18,13,1.0
1726356480,6,5,1.0
1726356120,13,10,1.0
1726355820,5,4,1.0
1726355760,39,28,2.0
1726355700,54,32,2.1599998
1726355580,19,14,1.0
1726354740,11,8,1.0
1726354680,8,6,1.0
1726354380,1,1,1.0
1726354320,63,45,3.0
1726354260,99,71,4.0
1726354260,63,37,2.52
1726354200,52,37,2.0
1726354200,98,58,3.9199998
1726354140,60,36,2.3999999
1726354140,23,17,1.0
1726353840,9,7,1.0
1726343820,90,61,4.0
1726343760,71,42,2.84
1726343760,109,74,5.0
1726343700,118,70,4.72
1726343700,7,4,0.0
1726343340,10,6,0.0
1726342800,6,4,0.0
1726342680,9,6,0.0
1726342080,22,15,1.0
1726342020,14,8,0.56
1726342020,26,17,1.0
1726341960,7,4,0.0
1726341960,38,22,1.52
1726341900,9,6,0.0
1726341840,18,12,0.0
1726341720,28,19,1.0
1726341660,25,17,1.0
1726341600,15,10,0.0
1726341480,21,14,1.0
1726341420,8,5,0.0
1726341060,5,3,0.0
1726341000,18,12,0.0
1726340940,20,13,0.0
1726340880,3,2,0.0
1726340760,13,8,0.0
1726340580,53,36,2.0
1726340220,3,2,0.0
1726340160,50,34,2.0
1726340100,12,8,0.0
1726339860,6,4,0.0
1726339560,5,3,0.0
1726339500,24,16,1.0
1726339440,11,6,0.44
1726337820,10,6,0.0
1726337760,12,8,0.0
1726337760,36,21,1.4399999
1726336560,19,12,0.0
1726336380,18,12,0.0
1726336320,18,10,0.71999997
1726336260,30,18,1.1999999
1726336200,20,13,0.0
1726336140,22,13,0.88
1726336080,8,4,0.32
1726335540,21,14,1.0
1726335480,25,15,1.0
1726335300,12,7,0.48
1726334760,1,0,0.0
1726334700,61,41,2.0
1726334640,94,56,3.7599998
1726334580,14,8,0.56
1726334580,12,8,0.0
1726334520,42,25,1.68
1726334520,5,3,0.0
1726334460,52,31,2.08
1726334340,25,17,1.0
1726334220,20,13,0.0
1726334040,5,3,0.0
1726333980,27,16,1.0799999
1726333980,7,4,0.0
1726333920,1,0,0.0
1726333920,4,2,0.16
1726333860,5,3,0.0
1726333860,10,6,0.39999998
1726333800,14,8,0.56
1726333740,5,3,0.0
1726333560,20,13,0.0
1726333500,19,11,0.76
1726333500,30,20,1.0
1726333440,12,8,0.0
1726333440,21,12,0.84
1726333380,35,21,1.4
1726333200,8,5,0.0
1726333140,15,9,0.59999996
1726333140,24,16,1.0
1726333080,21,12,0.84
1726333020,11,7,0.0
1726332960,27,16,1.0799999
1726332900,21,12,0.84
1726332840,7,4,0.0
1726332840,23,13,0.91999996
1726332780,59,35,2.36
1726332780,53,36,2.0
1726332720,70,42,2.8
1726332120,48,32,2.0
1726332060,40,24,1.5999999
1726332060,39,26,1.0
1726332000,41,24,1.64
1726331640,64,43,3.0
1726331580,50,30,2.0
1726331580,37,25,1.0
1726331520,39,23,1.56
1726331460,12,8,0.0
1726331160,5,3,0.0
1726330680,7,4,0.0
1726330620,22,15,1.0
1726330560,20,12,0.79999995
1726330500,14,8,0.56
1726330380,36,21,1.4399999
1726330140,18,12,0.0
1726330080,10,6,0.0
1726330020,32,21,1.0
1726329960,41,28,2.0
1726329960,23,13,0.91999996
1726329900,26,14,1.04
1726329900,19,12,0.0
1726329840,23,13,0.91999996
1726329840,27,18,1.0
1726329780,18,10,0.71999997
1726329780,39,26,1.0
1726329720,26,15,1.04
1726329720,47,32,2.0
1726329660,41,28,2.0
1726329660,45,27,1.8
1726329600,96,65,4.0
1726329600,21,12,0.84
1726329540,65,39,2.6
1726329540,10,6,0.0
1726329420,39,26,1.0
1726329360,109,74,5.0
1726329360,34,20,1.36
1726329300,109,65,4.36
1726329300,87,59,4.0
1726329240,93,55,3.72
1726328640,17,11,0.0
1726328580,29,17,1.16
1726328580,6,4,0.0
1726328520,14,8,0.56
1726328460,15,10,0.0
1726328400,29,17,1.16
1726328400,5,3,0.0
1726328280,66,46,3.0
1726328220,44,26,1.76
1726328220,12,9,0.0
1726328160,13,9,0.0
1726328100,9,7,1.0
1726328040,12,7,0.48
1726327920,10,6,0.39999998
1726327680,37,26,2.0
1726327620,18,13,1.0
1726327560,7,5,1.0
1726327500,20,14,1.0
1726327020,7,5,1.0
1726326960,32,22,2.0
1726326900,13,9,1.0
1726326720,52,36,3.0
1726326660,9,7,1.0
1726326600,30,21,2.0
1726326480,7,5,1.0
1726326420,16,11,1.0
1726326360,13,9,1.0
1726324500,6,5,1.0
1726316640,11,6,0.44
1726316580,19,11,0.76
1726316520,20,12,0.79999995
1726316160,34,20,1.36
1726316100,7,4,0.28
1726316040,18,10,0.71999997
1726315860,28,16,1.12
1726316640,19,13,1.0
1726316580,17,12,1.0
1726316520,8,6,1.0
1726316460,20,14,1.0
1726316160,13,9,1.0
1726316100,5,4,1.0
1726315920,23,16,2.0
1726312980,46,32,3.0
1726312920,24,17,2.0
1726312860,15,11,1.0
1726312800,13,9,1.0
1726312500,7,5,1.0
1726312320,5,4,1.0
1726312260,11,6,0.44
1726312200,11,8,1.0
1726312140,14,10,1.0
1726312140,11,6,0.44
1726312080,20,14,1.0
1726312020,7,5,1.0
1726311900,12,9,1.0
1726311780,29,20,2.0
1726311720,62,43,4.0
1726311660,23,16,2.0
1726311600,2,2,1.0
1726311420,7,5,1.0
1726311360,10,7,1.0
1726310520,6,5,1.0
1726310460,10,7,1.0
1726309620,5,4,1.0
1726309200,11,8,1.0
1726309140,11,8,1.0
1726309080,22,16,2.0
1726309020,19,13,1.0
1726308960,8,6,1.0
1726308780,39,27,2.0
1726308720,7,5,1.0
1726308660,6,5,1.0
1726308480,8,6,1.0
1726308420,6,5,1.0
1726308360,32,22,2.0
1726308180,8,6,1.0
1726308120,7,5,1.0
1726307940,31,22,2.0
1726307880,18,13,1.0
1726307880,3,1,0.12
1726307820,17,10,0.68
1726307220,6,5,1.0
1726307100,5,4,1.0
1726307040,1,1,1.0
1726306980,49,34,3.0
1726306620,5,4,1.0
1726306500,17,12,1.0
1726306440,16,11,1.0
1726306380,19,13,1.0
1726306260,8,6,1.0
1726306200,1,1,1.0
1726306140,60,42,3.0
1726306080,29,20,2.0
1726304880,5,4,1.0
1726304820,26,18,2.0
1726304760,39,27,2.0
1726304700,13,9,1.0
1726304520,15,11,1.0
1726304460,44,31,3.0
1726298640,11,6,0.44
1726256820,11,6,0.44
1726255860,27,16,1.0799999
1726254660,3,2,0.0
1726254600,11,7,0.0
1726254120,10,6,0.0
1726253940,9,6,0.0
1726253820,30,20,1.0
1726252080,7,4,0.0
1726251960,28,19,1.0
1726251960,12,7,0.48
1726251900,45,27,1.8
1726251840,24,16,1.0
1726251720,7,4,0.0
1726251600,9,6,0.0
1726251540,19,13,0.0
1726251540,15,9,0.59999996
1726251480,12,8,0.0
1726251420,3,2,0.0
1726251120,13,8,0.0
1726250700,11,7,0.0
1726250640,14,8,0.56
1726250520,11,7,0.0
1726250460,22,13,0.88
1726250400,3,2,0.0
1726250280,28,19,1.0
1726250220,19,11,0.76
1726250100,6,4,0.0
1726248180,10,6,0.0
1726248120,20,12,0.79999995
1726248120,5,3,0.0
1726248060,12,7,0.48
1726248060,7,4,0.0
1726247880,8,4,0.32
1726247760,8,5,0.0
1726247520,59,40,2.0
1726247460,49,29,1.9599999
1726247460,41,28,1.0
1726247400,33,19,1.3199999
1726247400,25,17,1.0
1726247340,32,19,1.28
1726247340,18,12,0.0
1726247280,17,10,0.68
1726247220,7,4,0.0
1726247160,27,16,1.0799999
1726247040,39,26,1.0
1726246980,54,32,2.1599998
1726246980,31,21,1.0
1726246920,31,21,1.0
1726246920,44,26,1.76
1726246860,51,30,2.04
1726246800,11,7,0.0
1726246740,10,6,0.39999998
1726246260,13,7,0.52
1726245480,11,7,0.0
1726245420,16,9,0.64
1726245180,7,4,0.0
1726245120,7,4,0.0
1726244820,39,26,1.0
1726244760,15,10,0.0
1726244700,36,24,1.0
1726244700,3,1,0.12
1726244640,42,25,1.68
1726243980,5,3,0.0
1726242600,13,8,0.0
1726242540,7,4,0.28
1726242540,114,78,5.0
1726242480,37,25,1.0
1726242480,88,52,3.52
1726242420,51,30,2.04
1726242060,50,34,2.0
1726242000,42,28,2.0
1726242000,60,36,2.3999999
1726241940,58,34,2.32
1726241640,9,6,0.0
1726241100,8,5,1.0
1726240800,13,8,1.0
1726240740,69,48,4.0
1726240680,57,34,2.28
1726240680,88,61,5.0
1726240620,8,6,1.0
1726240620,98,58,3.9199998
1726240560,5,3,0.19999999
1726240020,35,25,2.0
1726239960,50,30,2.0
1726239960,83,57,5.0
1726239900,64,38,2.56
1726236660,17,12,1.0
1726229220,5,4,1.0
1726227960,6,5,1.0
1726227720,8,6,1.0
1726227660,6,5,1.0
1726227480,6,5,1.0
1726227360,3,3,1.0
1726225680,7,5,1.0
1726224720,12,7,0.48
1726219080,7,5,1.0
1726218600,36,25,2.0
1726218540,35,21,1.4
1726218180,7,5,1.0
1726218120,11,6,0.44
1726217580,7,5,1.0
1726215300,8,6,1.0
1726213680,8,6,1.0
1726210680,6,5,1.0
1726210620,4,3,1.0
1726209600,41,29,2.0
1726209540,45,27,1.8
1726209540,7,5,1.0
1726209480,95,66,5.0
1726209420,66,39,2.6399999
1726209420,19,14,1.0
1726209360,6,5,1.0
1726209360,34,20,1.36
1726207920,66,46,4.0
1726207860,49,29,1.9599999
1726207860,37,26,2.0
1726207800,28,16,1.12
1726207800,22,16,2.0
1726207740,19,11,0.76
1726207380,29,20,2.0
1726207140,15,11,1.0
1726206900,30,21,2.0
1726206480,10,7,1.0
1726206120,14,10,1.0
1726206060,5,4,1.0
1726178460,33,23,2.0
1726178400,14,10,1.0
1726178340,7,4,0.0
1726178220,5,3,0.0
1726178160,3,2,0.0
1726177740,12,8,0.0
1726177680,12,8,0.0
1726176660,19,12,0.0
1726176600,24,14,0.96
1726176600,9,6,0.0
1726176240,31,20,1.0
1726176180,32,19,1.28
1726175940,5,3,0.0
1726175100,57,38,2.0
1726175040,47,31,2.0
1726175040,12,7,0.48
1726174980,66,39,2.6399999
1726174800,20,13,0.0
1726174740,15,9,0.59999996
1726174680,12,7,0.48
1726174560,19,11,0.76
1726174560,6,4,0.0
1726174080,16,9,0.64
1726173600,11,7,0.0
1726173540,71,47,3.0
1726173480,74,44,2.96
1726173480,50,33,2.0
1726173420,43,25,1.7199999
1726173420,24,16,1.0
1726173360,24,14,0.96
1726164120,21,12,0.84
1726164000,69,41,2.76
1726169340,6,4,0.0
1726164180,33,22,1.0
1726164060,67,45,3.0
1726163700,59,39,2.0
1726163640,90,54,3.6
1726161960,17,11,0.0
1726161900,12,7,0.48
1726161780,14,9,0.0
1726161720,19,11,0.76
1726161720,20,13,0.0
1726161660,40,24,1.5999999
1726160460,17,10,0.68
1726160460,1,0,0.0
1726160400,30,20,1.0
1726160340,27,16,1.0799999
1726160160,4,2,0.0
